gbcode,q101a1,q101b1,q101c1,q101d1,q101e1,q101f1,q101g1,q101h1,q101i1,q101j1,q101k1,q101l1,q101m1,q101a2,q101a3,q101a4,q101a5,q101a6,q201,q202,q203,q204,q205,q206,q207,q208,q209,q211,q212,q213,q301,q302,q304,q305,q306,q307,q308,q309,q310,q311,q312,q313,q314,q315,q316
110108,1,1,198304,42,1,3,1,2,1,1,1,2012,1,2,3,,,,2006,1,6,41,5,3,3000,7,12,2,2,,200605,1,2,,,,,,,,,,,,
110108,1,1,197109,36,1,3,1,2,1,1,1,2011,1,2,3,3,,,2003,1,7,43,5,3,3000,7,12,2,2,,199412,2,,,,,,,,,,,,,
110108,1,1,197203,36,1,3,2,2,1,1,1,2008,1,2,3,3,5,5,2008,1,8,41,5,3,3000,7,15,2,3,,199710,2,,,,,,,,,,,,,
110108,1,1,198610,13,1,3,1,2,1,1,1,2012,2,2,3,,,,2005,1,1,64,6,1,4800,7,8,2,2,,200910,1,2,,,,,,,,,,,,
110108,1,1,195402,21,1,2,1,2,4,1,1,2012,2,2,3,3,,,2011,3,,,,,,,,2,2,,197704,2,,,,,,,,,,,,,
110108,1,1,196508,13,3,2,1,2,1,1,1,2007,1,2,3,4,8,,2007,1,8,47,5,3,6000,7,12,2,2,,198605,1,2,,,,,,,,,,,,
110108,1,2,198912,37,1,4,1,2,1,1,1,2012,2,2,3,5,5,,2012,1,7,41,5,3,3000,7,15,2,1,1,201001,1,2,,1,201101,10,,,0,2,2,2,1,1
110108,1,2,197806,13,1,2,1,4,1,1,1,2009,2,3,,,,,2009,1,1,61,2,1,800,7,8,2,2,,200211,1,2,,,,,,,,,,,,
110108,1,2,197011,21,1,7,2,4,1,1,1,1997,2,3,5,5,,,1997,1,15,48,6,1,5000,5,8,2,1,1,199611,1,2,,,,,,,,,,,,
110108,1,2,199003,13,1,3,1,2,5,1,1,2012,2,2,3,,,,2010,4,,,,,,,,2,3,,201012,1,2,,1,201203,7,2,1,0,2,2,2,4,2
110108,1,2,199201,21,3,6,2,1,6,1,1,2008,1,5,5,7,,,2008,3,,,,,,,,1,2,,,,,,,,,,,,,,,,
110109,1,2,197108,14,1,3,2,2,1,1,1,1989,1,2,3,,,,1989,1,6,41,5,3,2000,5,10,1,3,,199905,1,1,1,1,200206,3,2,2,0,2,2,2,3,1
110109,1,2,197504,51,1,2,2,2,1,1,1,1992,1,2,3,,,,1992,1,15,41,5,3,1500,7,10,2,2,,200007,1,2,,1,200106,7,2,1,0,2,2,2,3,1
110109,1,2,198205,34,1,3,1,2,4,1,1,2004,1,2,3,,,,2004,3,,,,,,,,2,2,,200404,1,1,1,1,200506,7,-9,-9,-9,-9,-9,-9,-9,-9
110109,1,2,197812,34,1,4,1,2,1,1,1,2004,1,2,3,,,,2004,1,8,41,5,3,2500,7,12,2,1,1,200412,1,2,,1,200508,7,2,1,-9,2,2,1,3,1
110109,1,2,198107,14,1,4,2,2,1,1,1,2005,1,2,,,,,2005,1,6,41,5,3,3000,7,10,1,1,1,200510,0,,,2,,,,,0,1,2,2,2,1
110109,1,2,197210,51,1,4,1,1,1,1,1,2001,1,,,,,,1997,1,6,48,6,1,1500,7,7,2,2,,,,,,,,,,,,,,,,
110109,1,2,198502,46,1,4,1,1,1,1,1,2009,1,,,,,,2009,1,8,48,5,1,800,6,10,2,2,,,,,,,,,,,,,,,,
110109,1,2,198606,63,1,6,2,1,1,1,1,2010,1,,,,,,2010,1,8,48,5,1,1500,6,10,2,3,,,,,,,,,,,,,,,,
110109,1,2,197908,23,1,6,2,3,4,1,1,2009,1,2,3,,,,2009,3,,,,,,,,1,2,,200901,1,2,,1,201203,3,2,6,0,2,2,2,3,2
110109,1,2,198008,13,1,4,1,2,1,1,1,2010,1,2,,,,,2009,1,8,48,5,1,1000,5,8,2,1,1,201010,0,2,,2,,,,,0,2,2,3,3,1
110109,1,1,197602,37,1,3,1,2,1,1,1,2001,1,2,3,3,,,2001,1,8,41,5,3,10000,7,13,2,2,,200102,2,2,,,,,,,,,,,,
110109,1,1,196807,14,1,3,1,2,1,1,1,1999,1,2,3,3,,,1999,1,8,41,5,3,3000,7,16,2,2,,198610,2,-9,2,,,,,,,,,,,
110109,1,2,197206,14,1,3,1,2,4,1,1,1993,1,2,3,3,,,1993,3,,,,,,,,2,2,,199205,2,2,,1,199611,7,2,1,0,3,3,2,3,1
110109,1,1,198106,51,1,3,2,2,1,1,1,2002,1,2,3,,,,2002,1,8,47,6,3,2000,7,10,2,2,,200601,1,2,,,,,,,,,,,,
110109,1,2,198306,13,1,4,1,2,1,1,1,2003,1,2,3,,,,2002,1,15,41,5,3,2000,7,12,2,2,,200702,1,2,,1,200811,7,2,7,0,3,2,1,1,1
110109,1,2,199012,41,1,2,1,1,4,1,1,1992,1,,,,,,1992,3,,,,,,,,2,2,,,,,,,,,,,,,,,,
110109,1,1,198210,13,1,6,2,2,1,1,1,2009,1,2,,,,,2009,1,8,70,5,3,2800,7,12,2,2,,201010,-9,,,,,,,,,,,,,
110109,1,2,197709,41,1,3,2,3,4,1,1,2009,1,2,3,,,,2009,3,,,,,,,,2,3,,200812,1,2,,1,199905,3,1,2,0,3,3,2,3,1
110109,1,2,197109,36,1,3,2,2,1,1,1,1994,1,2,3,,,,1994,1,8,41,5,3,2600,7,12,2,2,,199403,1,1,1,1,200005,3,2,1,0,2,2,2,3,1
110109,1,2,196504,14,1,3,1,2,1,1,1,2003,1,2,3,3,,,2003,1,7,41,5,3,1500,7,6,2,2,,198710,2,2,,1,199205,2,1,9,0,1,2,2,3,1
110111,1,1,196308,15,1,2,1,2,1,1,1,2011,1,2,3,3,,,2010,1,1,20,6,1,3300,5,12,4,2,,198805,2,,,,,,,,,,,,,
110111,1,1,198512,42,1,3,1,2,1,1,1,2008,1,2,3,3,,,2001,1,1,20,6,1,3500,6,8,4,2,,200810,2,,,,,,,,,,,,,
110111,1,1,198708,33,1,4,1,1,1,1,1,2008,1,,,,,,2008,1,1,61,6,1,2600,7,8,4,2,,,,,,,,,,,,,,,,
110111,1,1,196512,61,1,3,1,2,1,1,1,2010,1,2,3,,,,2007,1,1,20,6,1,3300,5,12,4,2,,199003,1,1,1,,,,,,,,,,,
110111,1,2,197209,42,1,3,1,2,1,1,1,2010,1,2,3,3,3,3,2010,1,1,61,6,1,2200,7,4,4,2,,199010,4,,,1,199504,2,1,2,0,2,2,2,3,2
110111,1,1,198904,42,1,3,1,1,1,1,1,2011,1,,,,,,2008,1,1,61,6,1,3300,5,8,4,2,,,,,,,,,,,,,,,,
110111,1,1,198407,36,1,3,1,2,1,1,1,2008,2,2,3,3,,,2000,1,1,61,6,1,2600,5,8,4,2,,200503,2,,,,,,,,,,,,,
110111,1,1,196412,42,1,6,2,3,1,1,1,2010,1,2,3,3,,,1997,1,1,20,6,1,5500,7,9,4,2,,199405,2,,,,,,,,,,,,,
110111,1,1,198703,23,1,3,2,2,1,1,1,2011,1,2,3,,,,2003,1,1,61,6,1,5800,6,9,4,2,,200901,1,1,1,,,,,,,,,,,
110111,1,2,199306,13,1,3,1,1,1,1,1,2009,1,5,,,,,2009,1,10,80,6,1,1700,6,9,4,2,,,,,,,,,,,,,,,,
110111,1,1,198302,23,1,7,2,1,1,1,1,2011,1,,,,,,2003,1,1,20,6,1,6000,5,8,4,2,,,,,,,,,,,,,,,,
110111,1,1,198301,22,1,4,1,2,1,1,1,2010,1,2,3,,,,2002,1,13,61,6,1,2900,7,8,4,2,,200505,1,1,1,,,,,,,,,,,
110111,1,2,197001,22,1,4,1,2,1,1,1,2009,1,2,3,3,,,2005,1,13,20,6,1,2400,7,8,4,2,,199012,2,,,1,200112,2,1,1,0,2,2,2,2,1
110111,1,2,198709,41,1,3,1,2,1,1,1,2012,1,2,3,,,,2007,1,13,61,6,1,2600,7,8,4,2,,200902,1,2,,1,201002,7,2,1,0,2,2,1,1,1
110111,1,1,196711,61,1,3,1,2,1,1,1,2010,1,2,3,,,,1993,1,1,61,6,1,3300,7,12,4,2,,198709,1,1,1,,,,,,,,,,,
110111,1,1,195703,37,1,2,1,2,1,1,1,2009,1,2,3,4,,,2009,1,1,20,6,1,3200,5,12,4,2,,197812,1,2,,,,,,,,,,,,
110111,1,1,197906,13,1,3,1,4,1,1,1,2012,1,3,3,3,,,2003,1,13,20,6,1,2300,7,8,4,2,,200110,3,,,,,,,,,,,,,
110111,1,1,198602,22,1,5,1,2,1,1,1,2011,1,2,,,,,2008,1,13,61,6,1,2800,7,8,4,2,,200903,0,,,,,,,,,,,,,
110111,1,2,196701,22,1,3,1,2,1,1,1,2008,1,2,3,,,,2008,1,13,20,6,1,2100,5,8,4,2,,198906,1,1,2,1,199104,3,1,2,2,2,2,2,4,2
110111,1,2,197905,33,1,4,1,2,1,1,1,2010,1,2,3,3,,,1999,1,1,61,6,2,5000,7,8,6,2,,199907,2,,,1,200402,2,1,2,0,2,2,2,4,1
110111,1,1,196207,36,1,3,1,2,1,1,1,2004,1,2,3,,,,2004,1,1,42,12,3,5000,7,12,6,2,,198812,1,1,2,,,,,,,,,,,
110111,1,1,197503,13,1,2,1,2,1,1,1,2002,1,2,3,3,,,2002,1,6,41,5,3,1000,7,10,2,2,,199906,2,,,,,,,,,,,,,
110111,1,1,197609,41,1,3,1,2,1,1,1,2008,1,2,3,3,,,1995,1,7,43,5,3,3000,7,10,7,2,,199907,2,,,,,,,,,,,,,
110111,1,2,198503,41,1,3,1,2,5,1,1,2009,1,2,3,3,6,6,2009,4,,,,,,,,2,2,,200801,2,,,1,201108,7,2,1,0,2,2,2,2,1
110111,1,1,197110,13,1,3,1,2,1,1,1,2008,1,2,3,,,,2008,1,4,47,12,3,2000,7,10,2,2,,199604,1,1,2,,,,,,,,,,,
110111,1,2,197711,13,1,3,1,2,5,1,1,2008,1,2,3,3,,,2008,4,,,,,,,,2,2,,200011,2,,,1,200901,3,1,1,0,2,2,2,2,1
110111,1,1,197302,41,1,2,1,2,1,1,1,2007,1,2,3,,,,2007,1,7,43,5,3,2000,7,12,6,2,,199602,1,2,,,,,,,,,,,,
110111,1,2,197002,41,1,4,1,2,5,1,1,2000,1,2,3,3,6,6,2000,4,,,,,,,,6,2,,199210,2,,,1,200608,7,2,1,0,1,2,2,4,1
110111,1,1,197405,41,1,4,1,2,1,1,1,1995,1,2,3,3,,,1992,1,6,41,5,3,10000,7,10,7,2,,199902,2,,,,,,,,,,,,,
110111,1,2,197605,34,1,3,1,2,5,1,1,2004,1,2,3,3,,,1999,4,,,,,,,,2,2,,200508,2,,,1,200912,2,2,1,0,2,2,2,4,1
110111,1,1,197905,34,1,3,1,2,1,1,1,2008,1,2,3,5,5,,2008,1,4,63,5,3,6000,7,10,2,2,,200410,1,2,,,,,,,,,,,,
110111,1,2,198203,13,1,4,1,2,5,1,1,2010,2,2,3,3,,,2010,4,,,,,,,,7,2,,200508,2,,,1,201203,7,2,1,0,2,2,2,4,1
110111,1,2,197004,37,1,4,2,2,1,1,1,2006,2,2,3,3,,,2006,1,6,48,6,1,2000,7,9,7,1,1,199012,2,,,1,199705,3,1,2,0,1,2,2,2,1
110111,1,1,198108,42,1,4,1,2,1,1,1,2002,1,2,3,3,5,5,2002,1,6,41,5,1,2500,6,8,2,2,,200607,2,,,,,,,,,,,,,
110111,1,1,197004,13,1,3,1,2,1,1,1,2010,1,2,3,3,,,2010,1,6,41,5,3,500,7,10,2,2,,199501,2,,,,,,,,,,,,,
110111,1,1,198412,13,1,3,1,2,1,1,1,2010,1,2,3,7,7,10,2010,1,6,41,5,3,2000,7,8,6,2,,200712,1,1,1,,,,,,,,,,,
110111,1,2,196801,33,1,3,1,2,1,1,1,2006,1,2,3,3,,,2006,1,8,48,5,3,1000,7,15,6,2,,199512,2,,,1,200608,7,2,1,0,2,2,2,2,1
110111,1,1,198001,13,1,4,1,2,1,1,1,2005,1,2,3,6,,,2005,1,6,41,5,3,8000,7,12,6,2,,200402,1,2,,,,,,,,,,,,
110111,1,2,197411,42,1,3,1,2,1,1,1,2007,1,2,3,3,,,2007,1,6,41,5,3,1500,7,12,2,2,,199710,2,,,1,200306,3,1,1,0,2,2,2,4,1
110111,1,2,197201,13,1,3,1,2,1,1,1,2002,1,2,3,3,,,2002,1,6,41,5,3,1000,7,13,2,2,,199410,2,,,1,200301,3,1,1,0,2,2,2,2,1
110111,1,1,198901,13,1,3,1,1,1,1,1,2012,1,,,,,,2010,1,4,63,3,1,2800,6,8,9,2,,,,,,,,,,,,,,,,
110111,1,1,197205,41,1,3,1,2,1,1,1,2012,1,2,3,3,,,2008,1,4,63,3,1,2800,7,8,9,2,,199508,2,,,,,,,,,,,,,
110111,1,1,196804,13,1,3,1,2,1,1,1,2012,1,2,3,,,,2012,1,4,63,3,1,2800,6,8,9,2,,198801,1,1,1,,,,,,,,,,,
110111,1,1,198204,41,1,3,1,1,1,1,1,2012,2,,,,,,2012,1,4,63,3,1,2800,6,8,9,2,,,,,,,,,,,,,,,,
110111,1,1,198501,13,13,4,1,1,1,1,1,2012,3,,,,,,2012,1,4,63,3,1,2800,6,8,9,2,,,,,,,,,,,,,,,,
110111,1,1,196505,13,1,2,1,2,1,1,1,2012,3,2,3,3,,,2012,1,4,63,3,1,2800,7,8,9,2,,198705,2,,,,,,,,,,,,,
110111,1,1,197803,13,1,3,1,2,1,1,1,2012,3,2,3,,,,2012,1,4,63,3,1,2800,7,8,9,2,,199901,1,1,1,,,,,,,,,,,
110111,1,2,196209,13,1,3,1,2,1,1,1,2012,3,2,3,3,,,2012,1,4,63,3,1,2600,7,8,9,2,,198206,2,,,1,198806,3,1,1,0,3,2,2,4,2
110111,1,1,196809,13,1,2,1,2,1,1,1,2012,3,2,3,,,,2012,1,4,63,3,1,2800,7,8,9,2,,199009,1,1,1,,,,,,,,,,,
110111,1,1,197112,13,1,3,1,2,1,1,1,2012,3,2,3,,,,2012,1,4,63,3,1,2800,7,8,9,2,,199309,1,1,1,,,,,,,,,,,
110111,1,1,199212,41,1,3,1,1,1,1,1,2012,3,,,,,,2012,1,4,63,3,1,2000,7,8,9,2,,,,,,,,,,,,,,,,
110111,1,1,198806,41,1,3,1,1,1,1,1,2012,3,,,,,,2012,1,4,63,3,1,2800,7,8,9,2,,,,,,,,,,,,,,,,
110111,1,1,198704,13,1,4,1,1,1,1,1,2012,3,,,,,,2012,1,4,63,3,1,2800,7,8,9,2,,,,,,,,,,,,,,,,
110111,1,1,197511,41,1,3,1,2,1,1,1,2012,3,2,3,3,,,2012,1,4,63,3,1,2800,7,8,9,2,,199805,2,,,,,,,,,,,,,
110111,1,1,197402,13,1,3,1,2,1,1,1,2012,3,2,3,,,,2012,1,4,63,3,1,2800,7,8,9,2,,200105,1,1,1,,,,,,,,,,,
110111,1,1,198811,41,1,3,1,1,1,1,1,2012,3,,,,,,2012,1,4,63,3,1,2800,7,8,9,2,,,,,,,,,,,,,,,,
110111,1,1,199002,14,1,3,1,1,1,1,1,2012,3,,,,,,2012,1,4,63,3,1,2800,7,8,9,2,,,,,,,,,,,,,,,,
110111,1,1,198711,13,1,3,1,1,1,1,1,2012,3,,,,,,2012,1,4,63,3,1,2800,7,8,9,2,,,,,,,,,,,,,,,,
110111,1,1,196204,13,1,3,1,2,1,1,1,2012,3,2,3,,,,2012,1,4,63,3,1,2800,7,8,9,2,,198501,1,1,1,,,,,,,,,,,
110111,1,1,198807,41,1,3,1,1,1,1,1,2012,3,,,,,,2012,1,4,63,3,1,2800,7,8,9,2,,,,,,,,,,,,,,,,
110112,1,2,197811,22,1,6,1,2,1,1,1,2003,3,2,3,,,,2000,1,8,48,6,2,10000,5,8,7,3,,200408,1,1,2,1,201112,7,3,5,0,2,2,2,3,1
110112,1,1,197710,15,1,6,2,2,1,1,1,2000,1,2,3,,,,2000,1,15,48,5,1,5000,5,8,7,3,,200610,1,2,,,,,,,,,,,,
110112,1,1,198706,33,1,3,1,2,1,1,1,2011,3,2,,,,,2000,1,15,48,5,1,4000,6,7,2,3,,201112,0,,,,,,,,,,,,,
110112,1,1,198703,15,1,3,1,2,1,1,1,2009,1,2,3,,,,2009,1,8,48,4,1,4000,5,8,2,3,,200512,1,1,1,,,,,,,,,,,
110112,1,2,198406,22,1,7,2,2,3,1,1,2001,3,2,3,,,,2001,2,,,,,,,,7,3,,200704,1,2,,1,201204,7,3,7,0,3,3,3,3,1
110112,1,2,198207,37,1,6,2,2,1,1,1,2001,3,2,,,,,2001,1,15,48,6,1,5000,5,8,7,3,,201104,0,,,1,-9,7,3,5,-9,2,3,3,3,1
110112,1,2,197812,44,1,7,2,2,1,1,1,2010,3,2,3,,,,2006,1,10,30,2,1,3000,5,8,7,3,,200802,1,2,,1,201011,7,3,7,0,3,3,3,3,1
110112,1,1,198304,65,1,7,2,2,1,1,1,2001,1,2,3,,,,2001,1,8,41,5,1,20000,5,8,7,3,,201111,1,2,,,,,,,,,,,,
110112,1,2,198411,14,1,3,1,3,1,1,1,2002,1,2,3,,,,2002,1,8,41,5,2,2500,7,7,2,3,,200608,1,1,2,1,201110,7,3,5,0,2,2,2,3,1
110112,1,1,198105,14,1,7,2,2,1,1,1,2000,3,2,3,,,,2000,1,8,48,5,1,20000,5,8,7,3,,200909,1,2,,,,,,,,,,,,
110112,1,2,198004,41,1,5,2,2,1,1,1,2001,1,2,3,,,,2001,1,5,30,4,1,2000,5,8,2,3,,200412,1,1,2,1,200704,7,3,5,-9,2,3,3,3,1
110112,1,1,198103,13,1,6,2,2,1,1,1,2001,3,2,3,,,,1998,1,8,41,5,2,20000,7,6,7,3,,200907,1,2,,,,,,,,,,,,
110112,1,2,197809,37,1,6,2,2,1,1,1,2000,1,2,3,,,,2000,1,8,48,5,1,3000,5,8,7,3,,200505,1,1,1,1,200902,7,3,5,0,2,2,2,3,1
110112,1,1,197812,13,1,7,2,2,1,1,1,2006,1,2,3,5,,,2006,1,9,48,6,1,5000,5,8,7,3,,200609,1,1,1,,,,,,,,,,,
110112,1,2,198407,23,1,7,2,2,3,1,1,2008,1,2,3,,,,2003,2,,,,,,,,7,3,,200911,1,2,,1,201205,7,3,5,0,2,3,3,3,1
110112,1,1,197703,44,1,7,2,2,1,1,1,2002,1,2,3,,,,2002,1,5,20,4,1,5000,5,8,2,3,,200602,1,2,,,,,,,,,,,,
110112,1,2,198705,37,1,7,2,2,1,1,1,2006,1,2,3,,,,2006,1,8,48,6,1,4000,5,8,7,3,,200903,1,2,,1,201202,7,3,5,-9,2,2,2,3,1
110112,1,1,197910,33,1,3,1,2,1,1,1,1997,1,2,3,,,,1997,1,8,48,5,1,4000,7,8,7,3,,200507,1,2,,,,,,,,,,,,
110112,1,2,198601,13,1,6,2,2,4,1,1,2009,1,2,3,,,,2009,3,,,,,,,,7,3,,201002,1,2,,1,201111,7,3,5,0,3,3,3,3,1
110112,1,1,197906,21,1,4,2,2,1,1,1,2002,1,2,3,,,,2002,1,15,48,4,1,5000,6,7,2,3,,200809,1,1,1,,,,,,,,,,,
110112,1,1,197906,41,1,3,1,2,1,1,1,1997,1,2,3,,,,1997,1,10,62,5,2,3000,7,8,2,2,,200202,2,,,,,,,,,,,,,
110112,1,2,198109,21,1,6,2,2,1,1,1,2000,3,2,3,,,,2000,1,12,20,6,1,4700,5,10,7,1,2,200703,1,2,,1,201005,7,2,5,0,2,2,2,4,2
110112,1,1,198003,41,1,3,1,2,1,1,1,2007,1,2,,,,,2005,1,12,43,6,1,1900,5,9,4,1,1,200008,2,,,,,,,,,,,,,
110112,1,1,198401,13,1,3,1,1,1,1,1,2005,1,,,,,,2005,1,12,46,6,1,1800,6,12,4,2,,,,,,,,,,,,,,,,
110112,1,1,198810,21,1,6,1,1,1,1,1,2008,1,,,,,,2008,1,12,20,4,1,3500,5,8,2,2,,,,,,,,,,,,,,,,
110112,1,1,197007,51,1,3,1,2,1,1,1,2010,2,2,3,,,,2010,1,6,41,5,2,2000,7,12,2,2,,199212,2,,,,,,,,,,,,,
110112,1,1,197405,41,1,2,1,2,1,1,1,1994,2,,,,,,1994,1,12,46,6,1,1900,6,12,4,2,,199511,2,,,,,,,,,,,,,
110112,1,2,199306,41,1,6,1,1,1,1,1,2011,1,,,,,,1993,1,12,20,6,1,600,5,8,4,1,1,,,,,,,,,,,,,,,
110112,1,1,197907,13,1,6,2,2,1,1,1,2000,3,2,3,,,,2000,1,12,20,6,1,5000,5,8,7,2,,199906,1,1,2,,,,,,,,,,,
110112,1,2,198204,23,1,7,2,2,1,1,1,2005,3,,,,,,2005,1,13,30,6,1,3700,5,8,7,1,2,200807,0,,,1,-9,10,,,0,2,2,2,4,2
110112,1,2,198502,13,1,7,2,1,1,1,1,2008,1,,,,,,2007,1,12,20,6,1,2600,5,9,1,1,3,,,,,,,,,,,,,,,
110112,1,1,199309,51,1,5,1,1,1,1,1,2010,2,5,6,,,,2010,1,6,41,5,2,2000,7,12,2,2,,,,,,,,,,,,,,,,
110112,1,2,198002,41,1,3,1,2,5,1,1,2002,2,2,3,,,,2002,4,,,,,,,,2,2,,200202,2,,,1,201110,7,2,6,0,2,2,2,3,1
110112,1,1,198206,51,1,4,1,1,1,1,1,2012,1,,,,,,1999,1,12,43,6,1,4500,6,9,4,2,,,,,,,,,,,,,,,,
110112,1,1,197103,37,1,6,2,4,1,1,1,2010,1,,,,,,2010,1,12,10,4,1,4000,5,8,4,2,,199609,1,1,1,,,,,,,,,,,
110112,1,2,199402,13,1,5,2,1,1,1,1,2010,2,,,,,,2009,1,12,20,4,1,845,5,8,4,2,,,,,,,,,,,,,,,,
110112,1,2,198812,37,1,6,1,1,1,1,1,2011,2,,,,,,2011,1,12,20,6,1,1700,5,8,4,3,,,,,,,,,,,,,,,,
110112,1,2,198104,15,2,6,2,2,1,1,1,2000,1,2,3,,,,2000,1,12,20,4,1,7000,5,9,7,2,,200501,1,2,,1,200808,3,1,2,2,2,2,2,4,1
110112,1,2,197210,51,1,2,1,2,1,1,1,2010,2,2,3,,,,2010,1,6,41,5,2,2000,7,12,2,2,,199212,2,,,1,200110,3,1,2,0,2,2,2,3,2
110112,1,2,199003,22,1,6,2,1,1,1,1,2010,1,,,,,,2010,1,12,20,4,1,2400,5,8,4,1,2,,,,,,,,,,,,,,,
110112,1,1,197005,14,1,4,1,2,2,1,1,1994,1,2,3,3,6,6,1994,1,1,61,5,1,4000,6.5,9,7,2,,199408,2,,,,,,,,,,,,,
110112,1,2,197503,23,1,7,2,1,1,1,1,2005,1,5,5,7,,,2000,1,12,20,3,1,2300,5,8,7,1,2,,,,,,,,,,,,,,,
110112,1,2,198009,35,1,7,2,2,5,1,1,2007,1,2,3,,,,2007,4,,,,,,,,7,3,,200809,1,2,,1,201112,7,2,1,-9,2,2,2,4,1
110112,1,1,196611,12,1,6,2,2,1,1,1,2006,1,2,3,6,6,,2006,1,1,48,6,3,5000,5,8,7,1,3,200306,1,2,,,,,,,,,,,,
110112,1,1,198005,12,1,6,2,2,1,1,1,2005,1,2,3,,,,2005,1,6,48,10,1,4000,5,8,7,1,2,200606,1,2,,,,,,,,,,,,
110112,1,2,195409,21,1,4,2,2,7,1,1,2006,1,2,,,,,2006,5,,,,,,,,7,1,1,197812,0,,,,,,,,,,,,,
110112,1,2,195504,23,1,6,2,2,7,1,1,2006,1,2,,,,,2006,5,,,,,,,,7,1,1,197605,0,,,,,,,,,,,,,
110112,1,1,197505,52,1,7,2,2,1,1,1,2006,1,2,3,,,,1995,1,15,48,4,1,15000,5,8,7,1,2,200603,1,2,,,,,,,,,,,,
110112,1,2,197810,36,1,3,2,2,1,1,1,2006,1,2,3,3,6,,2006,1,6,41,6,1,2500,5,8,7,2,,200005,2,,,1,200306,7,2,7,-9,2,2,2,3,2
110112,1,2,195311,22,1,6,2,2,7,1,1,2005,1,3,,,,,2005,5,,,,,,,,7,1,1,198001,1,2,,,,,,,,,,,,
110112,1,2,198210,13,1,7,2,2,5,1,1,2005,1,2,3,,,,2005,4,,,,,,,,7,2,,200811,1,2,,1,201201,7,2,7,-9,2,2,2,3,1
110112,1,2,198604,50,1,6,2,2,1,1,1,2008,1,2,,,,,2008,1,7,43,3,1,3000,5,8,7,1,1,200905,0,,,2,,,,,0,2,2,2,3,1
110112,1,2,198003,22,1,6,2,2,5,1,1,2006,1,2,3,,,,1999,4,,,,,,,,7,3,,200606,1,2,,1,200912,7,2,5,0,2,2,2,4,1
110112,1,1,197502,32,1,6,2,2,1,1,1,1995,1,2,3,3,,,1995,1,4,63,6,1,4500,5.5,8,7,2,,200010,2,,,,,,,,,,,,,
110112,1,2,198410,51,1,4,1,2,1,1,1,2008,1,2,3,6,6,,2008,1,12,20,6,1,3000,5,8,7,1,1,200801,1,2,,1,200908,7,1,6,-9,2,2,2,3,1
110112,1,1,195507,23,1,7,2,2,7,1,1,2009,1,2,,,,,2009,5,,,,,,,,7,2,,197907,0,,,,,,,,,,,,,
110112,1,1,197712,21,1,7,2,2,1,1,1,2004,3,2,3,5,5,,1997,1,12,20,10,1,8000,6.5,10,7,1,2,200309,1,2,,,,,,,,,,,,
110112,1,2,198301,45,1,6,2,2,1,1,1,2005,1,2,3,3,,,2005,1,8,48,6,1,10000,5,8,7,1,1,200702,2,,,1,201205,10,,,0,2,2,2,2,1
110112,1,2,198302,37,1,3,1,2,5,1,1,2008,1,2,3,6,,,2008,4,,,,,,,,7,3,,200807,1,2,,1,200912,7,2,7,0,2,2,2,3,1
110112,1,2,197309,34,1,6,2,2,1,1,1,2009,1,2,3,,,,2009,1,6,48,6,1,5000,6,8,7,1,1,199909,1,2,,1,200104,10,,,0,2,2,2,3,1
110112,1,2,198510,41,1,4,2,2,5,1,1,2009,2,2,3,,,,2009,4,,,,,,,,7,2,,200808,1,1,1,1,201010,3,1,2,0,1,2,2,4,2
110112,1,1,198210,13,1,4,1,1,1,1,1,2010,1,,,,,,2010,1,7,43,6,1,2000,7,10,2,2,,,,,,,,,,,,,,,,
110112,1,1,198911,13,1,3,1,1,1,1,1,2008,2,,,,,,2008,1,7,43,6,1,1800,7,10,2,2,,,,,,,,,,,,,,,,
110112,1,1,198207,13,1,3,1,1,1,1,1,2006,1,,,,,,2006,1,7,43,6,1,3500,0.7,10,2,2,,,,,,,,,,,,,,,,
110112,1,1,197007,15,1,7,1,2,1,1,1,2003,1,2,3,3,,,2003,1,1,20,3,1,7000,6,8,7,1,2,200101,2,,,,,,,,,,,,,
110112,1,2,197302,42,1,3,1,2,1,1,1,2011,2,2,3,,,,2011,1,15,20,6,1,2500,6,8,2,1,2,200208,-9,,,1,-9,-9,1,2,0,1,2,1,1,1
110112,1,1,195304,37,1,6,2,2,1,1,1,2005,1,2,3,4,,,2005,1,11,20,3,1,4000,6,8,7,1,2,197910,1,1,1,,,,,,,,,,,
110112,1,1,198306,62,1,6,1,2,1,1,1,2000,1,2,3,,,,2000,1,7,43,6,1,5000,6,8,7,1,2,200605,1,2,,,,,,,,,,,,
110112,1,1,197507,15,2,7,1,2,1,1,1,2004,1,2,3,3,,,2004,1,10,62,6,1,10000,5,8,7,1,2,200001,2,,,,,,,,,,,,,
110112,1,1,197109,13,1,2,1,2,1,1,1,1990,1,2,3,,,,1990,1,8,48,4,1,1200,7,8,7,2,,200010,1,2,,,,,,,,,,,,
110112,1,1,197510,22,1,6,1,2,1,1,1,2000,1,2,3,,,,2000,1,4,63,6,1,5000,6,8,7,1,2,200106,1,1,2,,,,,,,,,,,
110112,1,1,196904,13,1,3,1,2,1,1,1,2005,1,2,3,4,8,3,2005,1,4,63,6,2,10000,7,8,7,2,,199810,2,,,,,,,,,,,,,
110112,1,1,196703,34,1,4,1,2,1,1,1,1990,1,2,3,3,3,,1990,1,1,61,9,1,5000,5,8,7,1,2,199210,3,,,,,,,,,,,,,
