procode,gbcode,q101a1,q101b1,q101c1,q101e1,q101f1,q101g1,q101h1,q101i1,q101j1,q101k1,q101l1,q101m1,q101a2,q101a3,q101a4,q101a5,q101a6,q201,q202,q203,q204,q205,q206,q207,q208,q209,q211,q212,q213,q301,q302,q304,q305,q306,q307,q308,q309,q310,q311,q312,q313,q314,q315,q316
11,110105,1,2,198612,1,6,2,2,5,1,1,2007,1,2,3,-1,-1,-1,2007,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200709,1,2,-1,2,-1,-1,-1,-1,0,2,2,3,3,1
11,110105,1,2,198112,1,4,2,2,5,1,1,2009,1,2,3,-1,-1,-1,2008,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200709,1,2,-1,1,201201,3,3,2,0,2,2,3,3,2
11,110105,1,2,197802,1,3,1,2,5,1,1,2006,1,2,3,3,-1,-1,2006,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200102,2,-1,-1,1,200810,2,1,2,0,2,2,2,4,2
11,110105,1,2,196312,1,3,1,2,1,1,1,1996,1,2,3,3,-1,-1,1996,1,7,43,5,2,5000,7,12,2,2,-1,198201,2,-1,-1,1,198507,2,1,2,0,2,2,2,4,1
11,110105,1,2,197509,1,3,1,2,1,1,1,2011,1,2,3,3,-1,-1,2009,1,1,61,6,1,2100,7,6,2,2,-1,199509,2,-1,-1,1,200309,2,1,2,0,2,2,2,4,1
11,110105,1,2,198704,1,3,2,2,1,1,1,2011,1,2,3,-1,-1,-1,2011,1,4,47,12,1,4000,5,8,2,2,-1,200701,2,-1,-1,1,201111,2,1,2,0,3,3,2,4,2
11,110105,1,2,198009,1,3,1,2,5,1,1,2008,1,2,-1,-1,-1,-1,2008,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,201001,0,-1,-1,1,-9,7,2,1,0,2,2,2,4,2
11,110105,1,2,196908,1,4,2,2,1,1,1,2008,1,2,3,-1,-1,-1,1995,1,7,43,6,1,1500,7,10,1,2,-1,198909,1,2,-1,1,199010,3,1,2,0,2,2,2,4,2
11,110105,1,1,199203,1,3,1,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,8,46,6,1,1200,7,8,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196912,1,3,1,2,1,1,1,2005,1,2,3,3,-1,-1,2005,1,6,41,5,3,5000,7,10,2,2,-1,199002,2,-1,-1,1,200411,2,1,2,2,2,2,2,4,2
11,110105,1,1,199107,1,3,1,1,1,1,1,2005,1,-1,-1,-1,-1,-1,2005,1,6,41,5,3,2000,7,10,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,195708,1,2,1,1,1,1,1,2003,1,-1,-1,-1,-1,-1,2003,1,8,48,5,3,2600,7,10,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196707,1,2,1,5,5,1,1,2002,1,3,3,-1,-1,-1,1999,4,-1,-1,-1,-1,-1,-1,-1,5,2,-1,199001,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,197509,1,3,1,2,1,1,1,2003,1,2,3,3,3,-1,2003,1,1,20,6,2,35000,7,10,5,2,-1,199601,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,196405,1,3,2,2,1,1,1,2002,1,2,3,-1,-1,-1,1995,1,4,47,6,1,4000,4,10,2,2,-1,198702,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,199108,1,5,1,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,6,48,6,1,2400,6,9,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,199508,1,4,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,6,48,6,1,2500,6,8,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198903,1,5,1,1,1,1,1,2011,1,-1,-1,-1,-1,-1,2011,1,10,20,10,1,2200,6,9,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197906,1,4,2,2,5,1,1,2006,1,2,3,-1,-1,-1,2006,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200311,1,1,2,1,200502,6,2,5,0,2,2,2,4,1
11,110105,1,1,198509,1,7,1,1,1,1,1,2011,2,-1,-1,-1,-1,-1,2004,1,9,48,10,1,1500,5,8,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198411,4,2,1,2,1,1,1,2005,1,2,3,-1,-1,-1,2005,1,7,43,5,3,1800,7,9,6,2,-1,200311,1,2,-1,1,200801,3,1,2,0,2,2,2,4,1
11,110105,1,2,197801,1,3,1,2,1,1,1,2003,1,2,3,3,-1,-1,2003,1,6,41,5,3,1800,7,9,6,2,-1,199801,2,-1,-1,1,200103,2,1,2,0,2,2,2,4,2
11,110105,1,1,199606,1,3,1,1,1,1,1,2012,2,-1,-1,-1,-1,-1,2012,1,7,43,6,1,2000,5,8,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198502,3,4,1,2,1,1,1,2007,1,2,3,-1,-1,-1,2005,1,6,42,5,3,2000,7,10,6,2,-1,200706,1,2,-1,1,200807,7,2,6,0,3,3,2,3,1
11,110105,1,1,199311,1,5,2,1,1,1,1,2011,2,-1,-1,-1,-1,-1,2009,1,15,48,6,1,1200,5,8,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198910,3,3,1,2,1,1,1,2007,2,2,-1,-1,-1,-1,2007,1,8,46,2,1,2200,7,8,2,2,-1,201205,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197303,1,2,1,2,1,1,1,2010,1,2,3,6,-1,-1,2005,1,15,64,5,2,2600,7,12,6,2,-1,199912,1,2,-1,2,-1,-1,-1,-1,0,1,2,1,1,1
11,110105,1,1,199008,1,3,1,1,1,1,1,2012,2,-1,-1,-1,-1,-1,2012,1,7,43,6,1,2000,5,8,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198303,2,6,2,2,1,1,1,2012,1,2,-1,-1,-1,-1,2007,1,15,64,6,1,3600,5,8,1,1,2,201110,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197410,1,3,1,2,1,1,1,2009,1,2,3,3,-1,-1,1997,1,1,61,6,1,1800,6,8,4,2,-1,199912,2,-1,-1,1,200503,2,1,2,0,3,2,2,3,2
11,110105,1,1,198604,1,4,1,2,1,1,1,1997,1,2,3,3,-1,-1,1997,1,6,41,5,3,2200,7,10,6,2,-1,200709,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197811,1,3,1,2,1,1,1,2008,1,2,3,3,-1,-1,2007,1,7,43,5,3,2000,7,10,2,2,-1,200001,2,-1,-1,1,200603,3,1,2,0,2,2,2,3,2
11,110105,1,1,197702,1,3,1,2,1,1,1,2000,1,2,3,-1,-1,-1,1994,1,10,62,6,1,6800,7,11,2,2,-1,200311,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198511,1,3,1,2,1,1,1,2010,2,2,3,3,-1,-1,2002,1,15,48,5,3,2600,7,6,6,2,-1,200311,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198303,1,5,1,2,1,1,1,2008,1,2,3,3,-1,-1,2000,1,7,43,5,3,2500,7,10,2,2,-1,200612,2,-1,-1,1,201012,3,1,2,0,1,2,1,1,1
11,110105,1,2,196708,1,3,1,2,1,1,1,2011,1,2,3,-1,-1,-1,1995,1,7,43,6,1,2200,5,8,4,2,-1,199005,1,2,-1,1,199306,3,1,2,0,2,2,2,4,2
11,110105,1,2,196505,1,3,1,2,1,1,1,1995,1,2,3,3,-1,-1,1995,1,6,41,5,3,2700,7,10,6,2,-1,198402,2,-1,-1,1,199904,2,1,2,0,2,2,2,4,2
11,110105,1,2,197203,1,3,1,2,5,1,1,2012,1,2,3,3,-1,-1,1989,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199811,2,-1,-1,1,200109,7,3,1,0,2,2,1,2,2
11,110105,1,1,198212,1,4,1,2,1,1,1,2011,1,2,3,-1,-1,-1,2009,1,4,47,5,2,50000,7,8,2,2,-1,200412,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198004,1,4,2,2,5,1,1,2011,2,2,3,-1,-1,-1,1999,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200904,1,2,-1,1,200912,7,2,1,0,2,2,2,4,2
11,110105,1,1,198309,1,7,2,2,1,1,1,2011,2,2,3,-1,-1,-1,2011,1,9,48,10,1,4000,5,8,2,1,1,201101,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198601,1,3,2,2,5,1,1,2011,1,2,3,-1,-1,-1,2006,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200705,1,2,-1,1,201112,7,3,1,0,2,2,2,3,1
11,110105,1,2,197308,1,4,1,2,1,1,1,2008,1,2,3,3,-1,-1,2005,1,12,41,5,3,8000,5,8,2,2,-1,200002,2,-1,-1,1,200806,3,1,2,0,2,2,2,4,2
11,110105,1,1,198110,1,4,1,2,1,1,1,2011,2,2,3,-1,-1,-1,2008,1,9,48,6,1,4000,6,8,2,2,-1,200610,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197501,1,6,2,2,1,1,1,2011,1,2,3,-1,-1,-1,2005,1,6,41,5,2,10000,5,8,2,2,-1,199712,1,2,-1,1,200208,7,2,5,0,1,2,1,1,2
11,110105,1,1,197301,1,3,1,2,1,1,1,2007,1,2,3,3,-1,-1,1998,1,6,42,5,3,3000,6,10,2,2,-1,199301,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197302,1,3,1,2,1,1,1,2011,1,2,3,-1,-1,-1,2010,1,8,48,5,2,5000,7,10,2,2,-1,199010,1,2,-1,1,199202,7,2,1,0,2,2,2,4,2
11,110105,1,2,198405,1,6,1,2,1,1,1,2011,1,2,3,-1,-1,-1,2004,1,1,48,6,1,2000,6,9,4,1,3,200804,1,2,-1,1,201002,7,3,1,0,1,3,1,2,2
11,110105,1,2,197711,1,3,1,2,4,1,1,2011,1,2,3,-1,-1,-1,1995,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200007,1,1,1,1,200112,7,3,2,0,1,3,1,2,1
11,110105,1,1,197711,1,5,1,2,1,1,1,2012,1,2,-1,-1,-1,-1,2010,1,12,48,6,1,5000,5,8,2,2,-1,201004,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197407,1,4,1,2,5,1,1,2012,1,2,3,3,-1,-1,2001,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200105,2,-1,-1,1,201202,7,2,1,0,1,1,1,2,2
11,110105,1,1,198202,1,3,1,2,1,1,1,2011,1,2,3,-1,-1,-1,2007,1,6,42,5,3,8000,7,12,2,2,-1,200810,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197807,1,7,2,2,1,1,1,2011,1,2,3,-1,-1,-1,2000,1,15,30,6,1,5600,5,8,2,1,1,200402,1,2,-1,1,200706,7,2,1,0,1,1,1,1,2
11,110105,1,2,197606,1,6,1,2,5,1,1,2011,1,2,3,-1,-1,-1,1994,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200902,1,2,-1,1,201002,6,2,1,0,2,2,2,4,2
11,110105,1,2,198204,1,3,1,2,5,1,1,2012,1,2,3,3,-1,-1,2006,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200110,2,-1,-1,1,201110,2,1,2,0,2,2,3,4,2
11,110105,1,1,197312,1,3,1,2,1,1,1,2010,1,2,3,-1,-1,-1,2009,1,10,62,6,1,4000,6,8,2,2,-1,199811,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197806,1,3,2,2,4,1,1,2008,1,2,3,3,-1,-1,2005,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199802,2,-1,-1,1,200110,3,2,2,0,2,2,2,3,1
11,110105,1,2,198604,1,3,1,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,7,43,6,4,2100,5,8,2,2,-1,200710,1,2,-1,1,200907,7,2,1,-9,1,2,1,1,1
11,110105,1,1,198809,1,3,2,2,1,1,1,2008,1,2,-1,-1,-1,-1,2008,1,7,43,6,4,3000,5,8,2,2,-1,201003,1,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,197303,1,3,1,4,1,1,1,2008,1,3,-1,-1,-1,-1,2007,1,4,20,6,4,3000,5,7,2,2,-1,200412,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199007,1,3,1,2,1,1,1,2012,1,-1,-1,-1,-1,-1,2010,1,7,43,6,4,3000,5,5,2,2,-1,200905,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,196806,1,3,1,2,1,1,1,2005,1,2,3,-1,-1,-1,1999,1,4,47,6,4,4500,7,10,2,2,-1,198605,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,197407,1,3,1,2,3,1,1,2009,1,2,3,-1,-1,-1,2009,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199805,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,196801,1,3,1,2,1,1,1,2008,1,2,3,-1,-1,-1,2008,1,8,47,4,1,5000,5,8,2,3,-1,199005,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198410,1,3,1,2,1,1,1,2007,1,2,3,-1,-1,-1,2006,1,15,48,4,3,1800,6,8,2,2,-1,200506,1,2,-1,2,-1,-1,-1,-1,1,2,3,1,1,2
11,110105,1,2,196610,1,2,1,2,5,1,1,2011,1,2,3,3,-1,-1,2011,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199001,2,2,-1,1,199610,1,2,1,-9,1,3,2,4,1
11,110105,1,2,196808,1,2,1,2,1,1,1,2000,1,2,3,-1,-1,-1,2000,1,7,43,4,3,4800,5,8,2,2,-1,199302,1,2,-1,1,200805,3,2,1,1,2,1,1,1,2
11,110105,1,1,197002,1,3,1,2,1,1,1,2011,1,2,3,3,-1,-1,2011,1,4,47,4,1,5000,6,8,2,2,-1,199001,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196812,1,3,1,2,5,1,1,2011,1,3,2,-1,-1,-1,2011,4,-1,-1,-1,-1,-1,-1,-1,2,1,1,199205,1,1,1,1,200807,7,2,1,0,3,2,1,1,2
11,110105,1,1,196409,1,3,1,2,1,1,1,2006,1,2,3,3,-1,-1,2006,1,4,47,4,1,2000,7,6,2,2,-1,198511,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197410,1,3,1,2,1,1,1,2006,1,2,3,3,-1,-1,2006,1,8,48,4,1,1500,6,10,2,2,-1,199512,2,2,-1,1,200703,3,1,1,-9,1,1,1,1,1
11,110105,1,1,197405,1,3,1,2,1,1,1,2006,1,2,3,3,-1,-1,2006,1,8,48,4,1,1500,5,7,2,2,-1,199612,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197212,1,3,1,2,1,1,1,2007,1,2,3,-1,-1,-1,2007,1,8,45,4,1,1800,6,8,2,2,-1,199005,1,1,1,1,199405,7,3,7,1,3,3,3,3,1
11,110105,1,2,198803,1,3,1,2,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,8,47,4,1,1300,5,8,2,3,-1,200310,1,1,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
11,110105,1,1,199206,1,3,1,2,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,7,43,6,1,1500,6,7,2,2,-1,200712,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,197107,1,3,1,2,1,1,1,2009,1,2,3,-1,-1,-1,2009,1,8,43,4,4,2500,5,10,2,2,-1,199507,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196611,1,3,1,2,1,1,1,2010,1,2,3,-1,-1,-1,2010,1,7,43,6,4,2300,5,8,2,2,-1,198702,1,1,1,1,199012,7,2,1,-9,1,2,1,1,1
11,110105,1,2,195411,1,4,2,2,7,1,1,2007,2,2,3,3,4,-1,1976,5,-1,-1,-1,-1,-1,-1,-1,7,1,2,199702,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,195603,1,6,2,5,7,1,1,2011,2,3,-1,-1,-1,-1,2011,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198312,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,195710,1,7,2,2,5,1,1,2010,2,2,3,-1,-1,-1,2010,4,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198010,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196701,1,4,2,2,7,1,1,2010,1,2,3,-1,-1,-1,2010,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,199003,1,1,1,2,-1,-1,-1,-1,0,2,2,3,4,2
11,110105,1,2,197309,1,3,1,4,1,1,1,2011,2,3,-1,-1,-1,-1,2011,1,8,48,4,1,1200,6,9,4,1,1,200201,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198909,1,4,1,1,1,1,1,2011,2,5,5,-1,-1,-1,2011,1,8,46,3,1,1900,6,12,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,195607,1,4,2,2,7,1,1,2012,2,2,3,-1,-1,-1,2012,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198101,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196104,1,6,2,2,7,1,1,2008,2,2,3,-1,-1,-1,2008,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198804,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198506,1,7,2,1,1,1,1,2010,1,5,5,-1,-1,-1,2004,1,13,20,10,1,5000,5,8,7,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,196305,1,4,2,2,7,1,1,2009,2,2,3,-1,-1,-1,2009,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198407,1,1,1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110105,1,1,198410,1,7,2,1,1,1,1,2008,1,5,-1,-1,-1,-1,2008,1,9,20,10,1,6000,5,9,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,195901,1,3,2,2,7,1,1,2009,2,2,3,-1,-1,-1,2009,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198505,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197705,1,7,2,2,1,1,1,2005,2,2,3,-1,-1,-1,2000,1,6,20,6,1,3500,5,8,2,1,1,200511,1,1,1,1,200902,3,2,2,0,2,2,2,4,2
11,110105,1,2,195306,1,4,2,2,7,1,1,2009,2,2,3,3,-1,-1,2009,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,197411,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199102,1,5,2,1,1,1,1,2010,1,5,5,-1,-1,-1,2010,1,8,46,3,1,2000,6,12,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,196512,1,3,2,2,1,1,1,1988,2,2,3,-1,-1,-1,1988,1,8,48,3,1,1500,6,11,1,2,-1,199903,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,199102,1,4,2,1,1,1,1,2010,1,5,5,-1,-1,-1,2010,1,8,46,3,1,1800,6,12,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,198406,1,4,2,2,1,1,1,2008,1,2,3,-1,-1,-1,2008,1,8,48,3,1,2000,6,12,2,1,2,200705,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,195912,1,3,2,2,7,1,1,2008,2,2,3,-1,-1,-1,1985,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198505,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,195801,1,4,2,2,7,1,1,2012,2,2,3,-1,-1,-1,2012,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198201,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,197905,3,3,1,2,1,1,1,2006,3,2,3,-1,-1,-1,2006,1,6,41,5,4,2800,5,8,7,2,-1,201110,1,2,-1,1,201204,7,2,6,0,3,2,3,3,2
11,110105,1,2,198011,1,7,2,3,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,15,64,10,1,5000,5.5,8,7,1,2,201009,1,2,-1,1,201201,7,2,1,0,2,2,2,4,2
11,110105,1,2,198205,1,7,2,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,15,48,6,1,4000,5,8,7,1,2,200908,1,2,-1,2,-1,-1,-1,-1,0,2,2,2,3,1
11,110105,1,2,198203,1,6,2,2,1,1,1,2004,1,2,3,-1,-1,-1,2004,1,12,48,6,1,1500,5,8,7,1,2,201006,1,2,-1,1,201102,7,2,6,0,2,2,2,3,2
11,110105,1,2,198111,14,5,1,2,4,1,1,2002,1,2,3,-1,-1,-1,2002,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200612,1,2,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110105,1,2,198408,1,6,2,2,4,1,1,2001,1,2,3,-1,-1,-1,2001,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200908,1,2,-1,1,201204,7,2,1,0,2,2,2,3,2
11,110105,1,2,198201,1,7,2,2,4,1,1,2008,1,2,-1,-1,-1,-1,2008,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200908,0,-1,-1,1,-9,7,2,5,0,2,2,2,3,2
11,110105,1,2,198109,10,6,2,2,4,1,1,2008,1,2,3,-1,-1,-1,2003,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200612,1,2,-1,1,201203,7,2,6,0,3,2,2,3,2
11,110105,1,2,198103,1,6,2,2,1,1,1,2003,1,2,-1,-1,-1,-1,2003,1,15,41,6,3,10000,5.5,10,7,1,2,200809,0,-1,-1,2,-1,-1,-1,-1,0,2,2,3,4,2
11,110105,1,2,197807,1,5,2,2,4,1,1,2003,1,2,-1,-1,-1,-1,2003,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,201109,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,2
11,110105,1,2,197702,1,6,2,2,1,1,1,1998,1,2,3,-1,-1,-1,1998,1,6,41,5,3,5000,6,8,7,2,-1,200606,1,2,-1,1,201105,7,2,6,0,3,2,1,3,1
11,110105,1,2,198809,1,7,2,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,15,80,4,1,10000,6.5,10,7,1,2,201102,1,2,-1,1,201201,7,2,1,0,2,2,3,3,1
11,110105,1,2,198112,3,7,2,2,1,1,1,2004,1,2,3,-1,-1,-1,2004,1,13,20,10,1,50000,5.5,8,7,1,2,200808,1,2,-1,1,201201,7,2,1,0,2,2,2,4,2
11,110105,1,2,198111,1,7,2,2,1,1,1,2007,1,2,3,-1,-1,-1,2007,1,15,48,6,1,4000,5,8,7,1,2,200804,1,2,-1,1,201205,7,2,1,0,3,2,2,3,1
11,110105,1,2,198202,1,7,2,2,1,1,1,2005,1,2,3,-1,-1,-1,2005,1,13,20,3,1,3500,5.5,8,7,1,2,200808,1,2,-1,1,201112,7,2,1,0,2,2,2,3,2
11,110105,1,2,198005,1,7,2,2,4,1,1,2000,3,2,-1,-1,-1,-1,2000,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200906,0,-1,-1,2,-1,-1,-1,-1,0,1,3,2,3,1
11,110105,1,2,197809,2,6,2,2,1,1,1,2009,1,2,3,-1,-1,-1,2009,1,12,30,2,1,3100,5,8,7,1,2,201009,1,1,1,1,201202,7,2,1,0,2,2,2,2,2
11,110105,1,2,198611,1,7,2,2,1,1,1,2006,1,2,-1,-1,-1,-1,2006,1,8,20,2,1,3250,5,8,7,1,2,201002,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,2,2
11,110105,1,2,198210,14,7,2,2,4,1,1,2006,1,2,3,-1,-1,-1,2006,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200707,1,2,-1,2,-1,-1,-1,-1,0,2,3,3,4,2
11,110105,1,2,197811,14,7,2,2,1,1,1,2003,3,2,-1,-1,-1,-1,2003,1,6,48,6,1,3500,5,8,7,1,2,201108,0,-1,-1,-9,-9,-9,-9,-9,0,1,3,1,3,1
11,110105,1,1,197301,1,3,1,2,1,1,1,2011,1,2,3,3,3,-1,2006,1,1,61,6,1,6000,6,10,2,2,-1,199406,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,199205,1,3,1,2,1,1,1,2012,2,-1,-1,-1,-1,-1,2010,1,1,48,6,1,800,5,8,2,2,-1,-9,-9,-1,-1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
11,110105,1,1,198803,1,3,1,2,1,1,1,2010,1,2,3,-1,-1,-1,2010,1,7,43,6,3,2000,7,10,2,2,-1,200908,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,197604,1,3,1,2,1,1,1,2004,1,2,3,-1,-1,-1,2004,1,7,43,5,3,5000,7,10,2,2,-1,200701,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,1,196805,1,3,1,2,1,1,1,2007,1,2,3,3,3,-1,2007,1,6,42,5,3,5000,7,15,2,2,-1,199103,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110105,1,2,198810,1,3,1,2,1,1,1,2010,1,2,3,-1,-1,-1,2004,1,8,42,5,1,1500,7,10,2,2,-1,201003,1,2,-1,1,201201,7,1,1,0,2,2,2,3,1
11,110105,1,1,198803,1,3,1,1,1,1,1,2011,2,-1,-1,-1,-1,-1,2011,1,1,20,5,1,3000,5,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
